"V1","V2","V3","V4","V5","V6","V7"
2.31054515672456e-06,1.80916169876096e-05,5.15523139130135e-05,3.54312242926262e-05,1.79277165007586e-05,1.15271359857633e-05,1.0534357497285e-05
0.000144828675779544,0.000332401315032818,0.000468071962678235,5.62740331762035e-05,0.000148919455937602,0.000112792706269617,9.05725357656515e-05
3.0877339883054e-06,2.06721665545411e-05,4.45121320233729e-05,2.54861783956384e-05,1.12690279444145e-05,7.00357275508721e-06,6.22854296375754e-06
0.000148353114061335,0.000341308562852466,0.000449023686377638,0.000334334779216757,0.000130160210031801,8.78912821327647e-05,6.92412392083339e-05
0,6.75089230783559e-06,1.7865977543463e-05,5.40528337588039e-06,2.1782912340932e-06,1.20877408727872e-06,9.82683587843706e-07
6.45907611680457e-06,3.42528472598875e-05,5.85081297904596e-05,2.83678446786456e-05,1.23730791676825e-05,7.82389426833874e-06,6.33340376383196e-06
0,5.62201143604017e-06,1.37726954889638e-05,2.59816654227929e-06,1.49164372868762e-06,0,0
1.49792434198574e-06,1.35906435059052e-05,2.44323432082923e-05,9.16786607386038e-06,2.30146523743462e-06,1.27692879092039e-06,1.03793060617817e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2.62388602398005e-06,0,0,0,0
0,0,1.76067204694138e-06,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
