"V1","V2","V3","V4","V5","V6"
1.80916169876096e-05,5.73702440061427e-05,7.86465693577965e-05,5.05073830178223e-05,3.83517492897822e-05,3.59040466080748e-05
0.000332401315032818,0.000597548610515352,0.000597481643267427,0.000338416543989892,0.00029506328606114,0.000260320146501589
2.06721665545411e-05,5.64392312535654e-05,7.38844462541801e-05,4.56994197585176e-05,3.56834610046841e-05,3.37010700126575e-05
0.000341308562852466,0.000600909678573394,0.000580721420375449,0.000333694232451151,0.000285314945571457,0.000252040742532209
6.75089230783559e-06,2.05342366739792e-05,2.96539636655011e-05,1.87012725831419e-05,1.50617184113236e-05,1.43330774966959e-05
3.42528472598875e-05,8.2774763579868e-05,8.88337952478718e-05,5.22573932797013e-05,4.10566408770295e-05,3.8170055333697e-05
5.62201143604017e-06,1.60620731742366e-05,1.8365096708051e-05,1.24023901383674e-05,8.17557401033236e-06,7.79756851154101e-06
1.35906435059052e-05,3.33692977185809e-05,3.37537008798469e-05,1.828204415391e-05,1.42740989400513e-05,1.34827137513768e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1.75228669168591e-06,0,0,0
0,0,9.59397519716012e-07,0,0,0
0,2.62388602398005e-06,5.8259892689159e-06,3.89477297166497e-06,3.46184036913583e-06,3.36741050367006e-06
0,1.76067204694138e-06,6.86689987441133e-06,3.24223484511863e-06,2.88891559750643e-06,2.81019545813974e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
