"V1","V2","V3","V4","V5","V6","V7"
2.31054515672456e-06,1.80916169876096e-05,5.73702440061427e-05,7.86465693577965e-05,5.05073830178223e-05,3.83351634064668e-05,3.58293470090084e-05
0.000144828675779544,0.000332401315032818,0.000776236383823256,0.000776149391044009,0.000699414175505742,0.000699414175505742,0.000699414175505742
3.0877339883054e-06,2.06721665545411e-05,5.64392312535654e-05,7.38844462541801e-05,4.56994197585176e-05,3.56641871707408e-05,3.36274196689683e-05
0.000148353114061335,0.000341308562852466,0.000780602527881241,0.000754377279820254,0.000699414175505742,0.000699414175505742,0.000699414175505742
0,6.75089230783559e-06,2.05342366739792e-05,2.96539636655011e-05,1.87012725831419e-05,1.50523332797662e-05,1.43022716055804e-05
6.45907611680457e-06,3.42528472598875e-05,8.2774763579868e-05,8.88337952478718e-05,5.22573932797013e-05,4.10182285237124e-05,3.80462400577573e-05
0,5.62201143604017e-06,1.60620731742366e-05,1.8365096708051e-05,1.24023901383674e-05,8.17100192562189e-06,7.78248035632062e-06
1.49792434198574e-06,1.35906435059052e-05,3.33692977185809e-05,3.37537008798469e-05,1.828204415391e-05,1.42624004844088e-05,1.34442888064669e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,1.75228669168591e-06,0,0,0
0,0,0,9.59397519716012e-07,0,0,0
0,0,2.62388602398005e-06,5.8259892689159e-06,3.89477297166497e-06,3.46184036913583e-06,3.36741050367006e-06
0,0,1.76067204694138e-06,6.86689987441133e-06,3.24223484511863e-06,2.88891559750643e-06,2.81019545813974e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000321624898748524,0.000782800834633704,0.00128977842492415,0.00128806346590661,0.000850692176244285,0.00076761059712296,0.000699414175505742
0.000456940301100315,0.00110955107791561,0.00177184338319919,0.00184125865107201,0.001329944661131,0.00124141964969311,0.00104587957248327
0.00167271382934887,0.00250392379985906,0.00339715862688699,0.00407976907457109,0.00369722016664723,0.00334525108089135,0.00281419381887337
0.000881130453395954,0.00146647741920812,0.00222836017081729,0.00227727016502783,0.00171344440056699,0.0016226536086652,0.00137989339219415
0.00145754653534427,0.00227784108739059,0.00313881652511084,0.00394846658224813,0.00514652624992381,0.00473533815595757,0.0028917094795905
0.000511649944686577,0.00123088680571517,0.00191348535635088,0.00193241573262959,0.001414021792933,0.00133977673430994,0.000822091978601363
0.00111466138584023,0.00182921714884362,0.00259799583678225,0.00332313745166591,0.00319779008875583,0.00287059100976697,0.00244748411623644
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.00111416344780365,0.00170802738581616,0.00233446904409559,0.00309780027306068,0.00290630969346116,0.002535815502204,0.00211216509464752
0.00166726586357732,0.00234126743549982,0.0030263126709052,0.00547685404520745,0.00608987419403044,0.00528857025086847,0.00464032867690911
0.00146332097967615,0.00207766298363051,0.00271705211203198,0.00325827191920799,0.00285753261436031,0.00241289366517906,0.00203544486871988
0.00166488506719791,0.0024246262361706,0.0032536333685599,0.00400663819452366,0.00490645898116651,0.00318903263928382,0.00266402175484157
0.00411932812100333,0.00491570648386054,0.00581208045438851,0.00827605522253954,0.00888546716681132,0.00774218533530724,0.00683488510211948
0.00414121587322624,0.00499800880688307,0.00578694407141836,0.00718116793250402,0.00700352085935772,0.00607948465548632,0.00533809386169978
0.00355655034038416,0.00447380309899683,0.00541408767992331,0.00784400396969822,0.00862918209596769,0.00761375252247886,0.0067076428098042
0.00358221530559118,0.00443759436868133,0.00533506784994791,0.00666022458056558,0.00676100697089379,0.00594845324611623,0.00520108327831359
0.00184160669355123,0.00270641795696129,0.00364313073626256,0.00694561058502101,0.00797641397111355,0.00711645440753935,0.00627934945987479
0.0017249605959271,0.00258381730467929,0.00344542033835311,0.00584912845296243,0.00616290715456367,0.00548949314318737,0.00482354456638125
0.00146094930648303,0.00223153258922148,0.00300860753937433,0.00586494188689544,0.00699852440346515,0.00623684254460841,0.00551839713913987
0.00164789657056313,0.00239985328832685,0.00315919712207363,0.00631847672219646,0.00730221397753528,0.00643071750620873,0.00569801364756718
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,1.85895593462829e-06,6.62959825134892e-06,4.40314621696781e-06,3.55449229910659e-06,2.6038139103084e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.90221541981341e-05,4.58908358542646e-05,0.000104385343015633,9.49676331786467e-05,5.12788819238617e-05,3.71850819051469e-05,3.42822241859296e-05
0.000157474446493595,0.000308511971433645,0.000536747905073494,0.000509904622828271,0.000287705348983957,0.000248528277730901,0.000211337485887257
1.15063674199928e-05,3.43653817024265e-05,9.2248979212683e-05,9.71966056122863e-05,5.91631183814953e-05,4.31948641484525e-05,3.99025508478631e-05
0,0,0,0,0.000152842780759369,0.00128585720294686,0.00410569162558211
0,0,0,0,4.22682510482521e-05,0.000119427089671209,0.000212577850692878
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.000521420909461753,0.0318316962177203,0.0729555512516959,0.129956022681685
0,0,0,0.00730081216914757,0.0703962518801148,0.141940531536192,0.234285208961306
0.00171377186225666,0.00240791507375662,0.00313810178029661,0.00271537527230556,0.0017829427447145,0.0015676027361718,0.00132706735150275
0.000847657030202913,0.00152067326493539,0.00217976440261712,0.00218939551009968,0.00153906487267303,0.00137184929022463,0.00115689001736714
0.000705138720589558,0.00123574101024285,0.00177346222302223,0.00167076996768067,0.000982816068484884,0.00080410681139819,0.000699414175505742
0.000713664070019551,0.00133225382766145,0.00193549997438016,0.00193938894772136,0.00140730355957451,0.00127785981785708,0.00108109560604017
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2.71023679634953e-06,6.02669049634881e-06,3.36181403958399e-06,2.44713088377879e-06,2.2463240702892e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,1.4308881921592e-05,0.0146593480023722,0.0355226723225056,0.0660442510627954
0.000411518983586707,0.000958648357965631,0.00150915223982082,0.00153678170443098,0.00108488223784371,0.00100481398575906,0.00083337062671769
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0.000102295945642337,0.000785609134831778,0.00153514050891471
0,0,0,0,6.29257046388633e-06,1.35850652753898e-05,3.47481593849687e-05
0,0,0,0.0176588290074779,0.121520356175661,0.227032725435549,0.356330613407866
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,6.85170672670791e-05,0.000166031212891164
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2.83845287543438e-06,4.66716883551198e-06,2.98328390394061e-06,2.11427474397073e-06,1.92277582252518e-06
2.53136417246191e-05,4.35071835013091e-05,6.9221406768016e-05,5.63294137076906e-05,2.83733681171139e-05,2.26853779555479e-05,2.067471913495e-05
0.000121012521475343,0.000206855190989865,0.000300970224942238,0.000247394501739635,0.000143444750541151,0.000119656032390377,0.000100608175321252
5.09178937710509e-05,0.000101291281352351,0.000180033673038537,0.000150895873549409,8.5680398652885e-05,6.97864239444854e-05,6.00318076696196e-05
0.000229346053652465,0.000415486872782448,0.000831404515192201,0.000813168407127608,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.000122998609377772,0.000124151628085557,0.000127389842359447,3.30438734486737e-05,2.28233130799383e-06,1.60166350773924e-06,1.54933476734843e-06
2.54083374343187e-06,2.84587673065873e-06,3.0863913483172e-06,0,0,0,0
