"V1","V2","V3","V4","V5","V6"
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.000782800834633704,0.000772676400458335,0,0,0
0,0.00110955107791561,0.00106990408250583,0.000893131359042275,0,0
0.00167271382934887,0.00250392379985906,0.00288145764531535,0.00293859439275993,0.00227280979595814,0.00170234681762072
0.000881130453395954,0.00104889143223994,0.00183579270703914,0.00152940628616882,0.000945037556750471,0.000739433514438629
0.00145754653534427,0.00162991503391582,0.00265052099457333,0.00204944200173217,0.00261760177923521,0.00218606212508526
0,0.00123088680571517,0.0011386310476173,0.000917240477017575,0,0
0.00111466138584023,0.00131152951070619,0.00155635460911246,0.0016817352438546,0.00138394569767321,0.001032645316732
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00111416344780365,0.00122277812433765,0.00133145177800226,0.00150527125840409,0.00123597713582827,0.000889410684955543
0.00166726586357732,0.00167669538934258,0.00177985710513791,0.00302913006305044,0.00322349639101716,0.00261034428565158
0.00146332097967615,0.00148982709699564,0.00159904820922965,0.00226922107498329,0.00127668118800244,0.00122217835799049
0.00166488506719791,0.00173798747457249,0.00194694718333508,0.00203061534521365,0.00249199060861062,0.00160344829750676
0.00411932812100333,0.00491570648386054,0.00514568061350641,0.00475748929098271,0.00481793858019969,0.00393287532499367
0.00414121587322624,0.00499800880688307,0.00514313512038885,0.00573661994346639,0.00528518961132204,0.00426025557385599
0.00355655034038416,0.00447380309899683,0.00481313857409304,0.0062727175045125,0.00469786445410913,0.00380419494938171
0.00358221530559118,0.00443759436868133,0.00476224452079661,0.00533991046643229,0.0050551710987334,0.00409043027980079
0.00184160669355123,0.00193836208566893,0.00221189169516943,0.00392427204718075,0.00424892120087662,0.00352023394063606
0.0017249605959271,0.00258381730467929,0.00296155443725566,0.00333473784374392,0.00324072752564156,0.00265207604650526
0.00146094930648303,0.00160248471395784,0.00182526597442953,0.00332017441796422,0.00373325339015517,0.00310488017131534
0.00164789657056313,0.00172637629719413,0.0019321009082944,0.00360819958328577,0.00396209395532713,0.00328083452845802
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.00102520760359684
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.0271950365602317,0.062706976261355
0,0,0,0.00653240235946574,0.0584469579601256,0.105345869468652
0.00171377186225666,0.00173657499942715,0.00190910940211681,0.00189758190562414,0.00106473450759902,0
0.000847657030202913,0.00109311355532415,0.0013270904736821,0.00154119184924057,0.000950880336514949,0.000718836606878723
0.000705138720589558,0.000890790282283238,0.00108216030848965,0.0011366812433553,0,0
0.000713664070019551,0.00095954349072019,0.0011952567413227,0.000979696876146972,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.0129595515799925,0.0314305406229735
0,0.000958648357965631,0.000907519050765062,0.00101164135548461,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.0155429654877483,0.0993156306417712,0.168086107435595
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.000711953123871495,0,0,0,0
0,0,0.00071537205023197,0,0,0
0,0,0.000788681892381348,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.000706942617488926,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
