"V1","V2","V3","V4","V5","V6","V7"
2.31054515672456e-06,1.80916169876096e-05,5.73300802890374e-05,7.84319306463187e-05,4.89093377625123e-05,3.6605911586417e-05,3.39800507026476e-05
0.000144828675779544,0.000332401315032818,0.000775079704235039,0.000769629217352076,0.000699414175505742,0.000699414175505742,0.0002404227454567
3.0877339883054e-06,2.06721665545411e-05,5.63799284880472e-05,7.36720414961952e-05,4.43350890681727e-05,3.42364748485801e-05,3.20848407204913e-05
0.000148353114061335,0.000341308562852466,0.000779256577262036,0.000748088419095788,0.000699414175505742,0.000699414175505742,0.00023403715897548
0,6.75089230783559e-06,2.05130711494276e-05,2.95737833564728e-05,1.81925687167338e-05,1.45518446016304e-05,1.37566035964488e-05
6.45907611680457e-06,3.42528472598875e-05,8.26550383060689e-05,8.85348286075599e-05,5.04728072547395e-05,3.90180190360468e-05,3.58851409535663e-05
0,5.62201143604017e-06,1.60446232636572e-05,1.8312889229083e-05,1.20413710108774e-05,7.93636657908186e-06,7.52549354057799e-06
1.49792434198574e-06,1.35906435059052e-05,3.33235582904016e-05,3.36440422671604e-05,1.76916403905707e-05,1.36421311190822e-05,1.27676713595346e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,1.74944818717163e-06,0,0,0
0,0,0,9.57743282585585e-07,0,0,0
0,0,2.62244351222396e-06,5.81651555390661e-06,3.86219844579083e-06,3.46184036913583e-06,3.36741050367006e-06
0,0,1.75895916931583e-06,6.85122608852484e-06,3.21513592316516e-06,2.88891559750643e-06,2.81019545813974e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000321624898748524,0.000782800834633704,0.00128683435611275,0.00123306854266767,0.00078610175343475,0.000699414175505742,0.000450322091197658
0.000456940301100315,0.00110955107791561,0.00176698647437185,0.00177446152463766,0.00123859269665763,0.00113966082344086,0.000944554518003328
0.00167271382934887,0.00250109996554511,0.00338332652074633,0.0038846818850301,0.00342188603877607,0.003042056110299,0.00250895466132965
