"V1","V2","V3","V4","V5","V6"
2.31054515672456e-06,1.80916169876096e-05,5.11577966460272e-05,4.22364409637086e-05,2.30048336390251e-05,9.95995514422354e-06
0.000144828675779544,0.000332401315032818,0.000525788055712261,0.000321120855974964,0.000149764090827459,9.41332847806133e-05
3.0877339883054e-06,2.06721665545411e-05,4.81370844537341e-05,3.55093363463113e-05,1.7809751642556e-05,6.88720553229613e-06
0.000148353114061335,0.000341308562852466,0.000521949496685177,0.000306434853332778,0.00014293246866957,8.72606866223575e-05
0,6.75089230783559e-06,1.74105415148315e-05,1.15355706844968e-05,5.78024704138886e-06,1.63577761853571e-06
6.45907611680457e-06,3.42528472598875e-05,6.85666014824626e-05,4.69144274228579e-05,2.24748730718375e-05,7.9774741510681e-06
0,5.62201143604017e-06,1.3465168353325e-05,7.08987246716213e-06,4.18899527481654e-06,0
1.34813190778716e-06,1.35906435059052e-05,2.71942164493008e-05,1.48452086612088e-05,7.04622522825484e-06,1.55520738140446e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2.62388602398005e-06,0,0,0
0,0,1.76067204694138e-06,1.2206964099157e-06,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000321624898748524,0.000782800834633704,0.00114389867212811,0.000982799207139413,0.000699414175505742,0.000699414175505742
0.000456940301100315,0.00110955107791561,0.00113181343973355,0.00102830741860754,0.000489647544293385,0.000383382990946945
0.00167271382934887,0.00250392379985906,0.00306146890564447,0.00334211498064912,0.00265184819609878,0.00206115831006425
0.000881130453395954,0.00104889143223994,0.00194631111364546,0.00175033081631775,0.00113318963705073,0.000902888220571525
0.00145754653534427,0.00162991503391582,0.00278622651135936,0.00229703280105137,0.00287530878914099,0.00242769935371268
0.000511649944686577,0.00123088680571517,0.00119777063659328,0.00103756648722306,0.000500410046790948,0.000403953998111336
0.00111466138584023,0.00131152951070619,0.00162856238475254,0.00187761560024558,0.00159778463367522,0.00122907337718675
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00111416344780365,0.00122277812433765,0.00148190496424203,0.00180670437306838,0.00149469305873725,0.00115479053538433
0.00166726586357732,0.00167669538934258,0.00194685319029914,0.00338702240897689,0.0049768564219458,0.00413767965926597
0.00146332097967615,0.00207766298363051,0.00244983271096892,0.00271417446087338,0.00152127985717319,0.00155382640294246
0.00166488506719791,0.0024246262361706,0.00294514357391319,0.00237758462140801,0.00277446078734962,0.00199215432388997
0.00411932812100333,0.00491570648386054,0.0053948477485789,0.00520437298597992,0.00525030101913959,0.00435209766441499
0.00414121587322624,0.00499800880688307,0.00537213626079683,0.00627145550151483,0.00577799684964191,0.00473237387940639
0.00355655034038416,0.00447380309899683,0.0050088804072074,0.00682083211105681,0.00511095401144691,0.00418785778106767
0.00358221530559118,0.00443759436868133,0.00494032416822739,0.00579264468697334,0.00551532156386778,0.00451712780745278
0.00184160669355123,0.00193836208566893,0.00231548884707901,0.00422746290471426,0.00460876876031588,0.00385923967414159
0.0017249605959271,0.00258381730467929,0.00309622077673284,0.00360215087418285,0.00352846947841632,0.00291052405196702
0.00146094930648303,0.00160248471395784,0.00190335840685931,0.00356335717101354,0.004038366242253,0.00339034804705611
0.00164789657056313,0.00172637629719413,0.00201254413560224,0.0038633466442212,0.00427058889565616,0.00356793844937282
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1.85895593462829e-06,1.92624895596183e-06,1.0534356246083e-06,7.22216295862658e-07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.90221541981341e-05,4.58908358542646e-05,9.55181528856089e-05,6.71857178990144e-05,3.16217679177635e-05,1.37252489912587e-05
0.000157474446493595,0.000308511971433645,0.000486834990114183,0.000392049230639289,0.000187716543439334,0.000122034946373835
1.15063674199928e-05,3.43653817024265e-05,8.43842526874278e-05,6.46639462812982e-05,3.34452649851518e-05,1.5320366776779e-05
0,0,0,0,0.000136638595485626,0.00109972658009833
0,0,0,0,3.24261641918671e-05,9.71511364983381e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.00046609294696528,0.0285850065586469,0.0659569641478743
0,0,0,0.00682103075381388,0.0613989835002893,0.110865540904119
0.00171377186225666,0.00173657499942715,0.00202449262507066,0.00222663123505529,0.00127495723358809,0.000538221283711696
0.000847657030202913,0.00109311355532415,0.00138646267764838,0.00175525642556424,0.0011012872087639,0.000838562674223772
0.000705138720589558,0.000890790282283238,0.00113418105675611,0.00134669851370777,0.000394889398313255,0.000259545948433829
0.000713664070019551,0.00095954349072019,0.00123813436316329,0.00109832773535695,0.000528368232956845,0.000415026934744651
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2.71023679634953e-06,2.84217459792904e-06,1.57339609265483e-06,1.07969341376439e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1.15558618816463e-05,0.0135869430250536,0.0329987162499021
0.000411518983586707,0.000958648357965631,0.00097585438790657,0.00120913949556437,0.000407780819291222,0.000314677255084342
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,9.12298191841636e-05,0.000510958792056662
0,0,0,0,4.74557616039311e-06,9.58090649512415e-06
0,0,0,0.0163028317963447,0.104087460478833,0.195262524928577
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,6.35046994621397e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2.83845287543438e-06,2.91918655337099e-06,1.58326115979601e-06,1.08702123899526e-06
2.53136417246191e-05,4.35071835013091e-05,6.33992413400669e-05,4.37693687848648e-05,2.03430715154652e-05,1.31586473226592e-05
0.000121012521475343,0.000206855190989865,0.000272275472733277,0.000197531959228782,9.54541515056736e-05,7.10536002163232e-05
5.09178937710509e-05,0.000101291281352351,0.000164807458041896,0.000114765008266376,5.76287946943976e-05,3.39137139474147e-05
0.000229346053652465,0.000415486872782448,0.000750638797092923,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.000122998609377772,0.000124151628085557,0.000126383983765298,3.08267921356621e-05,1.9862646542714e-06,1.60166350773924e-06
2.28675036908868e-06,2.56128905759286e-06,2.21280555240285e-06,0,0,0
0.000258804417163111,0.000261199612887013,0.000262790704634888,0.00012918275378096,4.4278800032386e-05,2.32032880780163e-05
0.000253708017009383,0.00020789584267925,0.000210126364631391,0.000127122035667356,4.36083129176712e-05,2.287753108755e-05
0.000128339588076342,0.000129521721541756,0.000131141463402067,3.95765749585016e-05,1.89597174133606e-06,1.52697466911487e-06
9.2807281648234e-05,8.71640360131084e-05,8.89790745903731e-05,2.85146346547747e-05,1.65042521515996e-06,1.32443961422949e-06
0.00016739143222136,0.000167768966836286,0.000152936985070561,8.45597182466266e-05,1.72697503477673e-05,9.39492304071313e-06
0.000452615603915558,0.000455968259967885,0.000441247227544264,0.000188160822487767,8.64475585286117e-05,4.47704585847154e-05
0.000335746548563334,0.000339626972888997,0.000336121772240379,0.000148159825971426,7.45457143009637e-05,3.6070196105329e-05
0.000262135998475457,0.000263404841766809,0.000264328074558023,0.000137084286602721,5.21333097022306e-05,2.30722616935813e-05
0.000171863727558225,0.000172968213099527,0.000174613424287708,8.70188421265634e-05,1.90991066809993e-05,9.66175690529931e-06
0.000137790086281071,0.000138260466226826,0.000140477990470748,3.99353713530366e-05,1.60917076858078e-05,8.74339361973093e-06
0.000263286835378865,0.000265234680327378,0.000265445712466563,0.000136240961072533,4.36975797408152e-05,2.28556709797744e-05
0.000177160073806382,0.000177804869026241,0.000179640018276472,9.42346864013535e-05,1.94632402342851e-05,9.83631053153152e-06
0.000142155228225841,0.000141937660160028,0.000143514869310363,6.88690358949298e-05,1.64346688271225e-05,8.94062939457679e-06
0.000119827090145781,0.000120875662128977,0.000122919183176582,2.99637532984489e-05,1.89331259323118e-06,8.1352745450596e-07
0.000143874877809708,0.000145072324178137,0.000146675670363807,6.99538275330808e-05,1.66270659438962e-05,9.05235150126022e-06
0.000121825827607578,0.000122896540219572,0.000124991440770565,3.79842415573594e-05,1.7644497060187e-06,1.39980155479259e-06
1.02298949350742e-06,4.81473747490627e-06,1.61529266351295e-05,1.23534492770349e-05,8.00454679893114e-06,3.78847824593763e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,6.35046994621397e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1.43588218458004e-06,1.49176213112568e-06,0,0
0,0,0,0,0,0
0.000205547098199313,0.000344200436399235,0.000431336378910228,0.000344176739760149,0.000171556738536828,0.000151119756950265
0.000305073863805684,0.000485100737237834,0.000762537456916794,0.000365852619356535,0.000285484650562234,0.00025426074957447
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000225310360192231,0.000341603307249083,0.000421725271365986,0.000314904075071123,0.000133603075934816,9.91392795812204e-05
0.000264293110852706,0.000377708899900942,0.000439691109024093,0.000349780138673868,0.000125768099646602,8.61730196849698e-05
0.000336008741560815,0.000711953123871495,0.000703015181276875,0.000454052205911048,0.000232069440156739,0.000165309576921304
0.000298801464240329,0.000476353113174516,0.000778453042494678,0.00044263802165067,0.000172175935721631,0.000100449900512838
0.000272031011580217,0.000485891104500617,0.000821220413850346,0.000451848253112907,0.000189834581874193,0.000104326697723068
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.0105755944242e-06,9.71297430132338e-07,2.96219668576124e-06,1.86109552252962e-06,1.18068432803508e-06,1.14490670628584e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000186160308947998,0.000298422248645443,0.000372405631746879,0.000286603502497702,0.000135030909301258,0.000113022817927041
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.09254568334462e-06,2.04408383817424e-06,1.99539712078318e-06,2.25818192012034e-06,1.08263084099977e-06,9.78113517989803e-07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000186042718701056,0.000238033122019677,0.0002382290834403,0.000142729976626264,5.31809882632379e-05,3.98766101910859e-05
0.000234959030491961,0.000295027711413516,0.000287444362251227,0.000181031599365076,7.18357948688565e-05,5.27455529480659e-05
0.000134536357444374,0.00018901807949032,0.000224465336632823,0.000164192998390317,4.80565339941792e-05,2.42390927938473e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000287057582800905,0.000442859043592163,0.000758594531511501,0.000725493913876402,0.000185137026999943,6.67267761854793e-05
7.40090931541084e-07,7.48730172465548e-07,7.57159983276391e-07,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.92987993997094e-07,7.00368704870767e-07,7.07544892514299e-07,0,0,0
2.43572942930242e-06,2.70039423469169e-06,2.36793011401534e-06,6.96254625071597e-07,0,0
9.27690789318907e-05,7.45053794046122e-05,7.64038787764343e-05,2.85077371977006e-05,1.89168617238176e-06,1.54480675482163e-06
2.69406970895269e-05,2.71915600531645e-05,2.80983349942499e-05,7.9070188302e-07,0,0
7.16284152855705e-06,5.9650400546933e-06,5.93913850774954e-06,7.52875949564444e-07,0,0
0.000257013301458533,0.000211991144221345,0.000214271097503218,0.000137374462574092,5.28515649536108e-05,2.35423263550924e-05
0.000170451939723605,0.000171674001972869,0.000174209384738198,0.000104217792204352,1.97175478343174e-05,1.00432802639407e-05
7.37435860370736e-05,7.45811011079049e-05,7.64759063529825e-05,2.93808737664924e-05,1.9138507159493e-06,1.73364197232406e-06
0.000176841372175922,0.000178095562292025,0.000188430028996703,0.000107837767123273,4.13279022323596e-05,1.04037923872264e-05
3.83932481737999e-05,3.94609455264988e-05,4.12474806617495e-05,2.42206192595144e-06,7.01241820213674e-07,0
0.000447902672214803,0.000452070043918545,0.000437323129236863,0.00018927523035231,8.8303015016436e-05,4.58389469099046e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.9582152827958e-05,9.18503868743553e-05,0.000101320724152323,6.50681399589034e-05,2.90555965796588e-05,2.36521976064981e-05
9.4462623302206e-05,0.000129961366823317,0.000148232438835216,0.000100062363326143,3.90350875526248e-05,3.73343112082711e-05
7.62452111678132e-05,0.000104970586016487,0.000121206101872041,7.70623866039521e-05,2.89675473496398e-05,2.53890163062052e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.91540941172873e-06,9.15370518391569e-06,8.45985339084324e-06,7.18107086339526e-06,5.16760924725326e-06,4.85911951728982e-06
1.92203595917318e-05,2.32706006710611e-05,2.34263287093153e-05,1.95847425410506e-05,1.10416178425824e-05,1.03758774547989e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.25058508708601e-05,4.28759364533999e-05,4.3227670023385e-05,2.99481532270646e-05,1.98414073619952e-05,1.89268157987992e-05
0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742
8.07630973327415e-05,0.000107354080575213,0.000116135224685526,6.17536148189878e-05,2.14241115841624e-05,1.53948238328843e-05
7.39615538774916e-05,7.96924845287387e-05,8.07247326675826e-05,4.81184555324091e-05,2.67789404726173e-05,2.55340878554999e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.34836301944981e-05,6.66062100849006e-05,4.59053243033157e-05,2.31700549348305e-05,1.41192329791772e-05,1.35301927551001e-05
0.000138367913271963,0.000150671152049074,0.000109615929053259,7.11908282903169e-05,4.364242421978e-05,3.86437802053766e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.05259281173647e-06,3.00600287237509e-06,2.95854957782179e-06,2.20714278093834e-06,1.58613021175683e-06,1.45882200950177e-06
1.34995674155682e-05,1.33707141086215e-05,1.32397729299597e-05,9.92961347541105e-06,7.12044570878805e-06,6.00832162863838e-06
0,0,0,0,0,0
0,0,0,0,0,0
3.15783551888768e-05,3.3386228757585e-05,3.27098817987034e-05,2.16229135169752e-05,1.21319936100955e-05,1.13267683107771e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.22828797056392e-05,2.38043108289279e-05,2.08824374526434e-05,1.19872879625451e-05,6.89809707801344e-06,6.52084205026021e-06
0,0,0,0,0,0
0,0,0,0,0,0
8.22843252827309e-07,7.91159636933359e-07,7.60104942395778e-07,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742
3.45837551614681e-06,3.40254914697537e-06,3.34578869000786e-06,2.27586833216872e-06,1.49382567805472e-06,1.36691102181801e-06
1.76180437221804e-05,1.7562832728268e-05,1.75059342213424e-05,1.1969261458234e-05,7.86534296395915e-06,6.14947507030558e-06
3.90045965150178e-05,3.87866817103359e-05,2.14567177914474e-05,1.51503490851298e-05,9.97602970351562e-06,9.63794778579875e-06
7.60855590443239e-05,7.52307768525669e-05,3.85500499553783e-05,2.70407566659256e-05,1.83416885798399e-05,1.78627209552784e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.22319128105056e-05,3.19774999537912e-05,2.29007703249178e-05,1.45591908583158e-05,9.22843881535461e-06,8.86326158942564e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.87320535209378e-05,3.88604511943084e-05,3.66679198897939e-05,2.4791454702499e-05,1.64092158889196e-05,1.55686477102986e-05
4.39268775229273e-05,4.35891545652671e-05,3.39511607019507e-05,2.35477649622615e-05,1.53066578698419e-05,1.38963114150345e-05
6.09616498190378e-05,6.06883958692869e-05,3.94832748920889e-05,2.680005925857e-05,1.81396473311987e-05,1.75431529983347e-05
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.42227208372813e-06,2.36939873204434e-06,2.31627788735342e-06,1.58430793247096e-06,1.04567289311888e-06,9.46163348913455e-07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9.01787728774321e-05,8.97439756453602e-05,4.87614109629502e-05,3.19988696490968e-05,2.14024224904994e-05,2.0766063068749e-05
0.000104198918474552,0.000103753769408747,5.13888856918437e-05,3.21136460164386e-05,2.22477337718372e-05,2.16518947179777e-05
8.63182985850778e-05,8.73705694912972e-05,8.40473364877723e-05,3.05176242981235e-05,2.76548378113202e-06,2.39325100834126e-06
9.63723728421582e-07,9.74672784208912e-07,9.85341285801382e-07,0,0,0
4.11666007285605e-06,4.40175402477868e-06,3.29385090871889e-06,1.24185829363206e-06,9.19413562247818e-07,8.83985903665801e-07
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.85310758606831e-05,4.95301212515846e-05,4.84354556009968e-05,7.66537043426779e-06,2.62876333378309e-06,1.58703435579274e-06
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.000116387394887142,0.000118516869901785,0.000109494305003122,3.573560091175e-05,4.0600549152993e-06,2.95175133542698e-06
