"V1","V2","V3","V4","V5","V6","V7"
2.31054515672456e-06,1.80916169876096e-05,3.85918549720518e-05,1.24378802791448e-05,4.11626451152338e-06,2.89698493059202e-06,2.82717613244454e-06
0.000144828675779544,0.000332401315032818,0.000404317938261127,0.000102271624043608,2.69554863833176e-05,1.9296527786708e-05,1.56185797556621e-05
3.0877339883054e-06,2.06721665545411e-05,3.52688071944357e-05,1.23690916341729e-05,3.79994744137492e-06,2.67570954931075e-06,2.61254319382253e-06
0.000148353114061335,0.000341308562852466,0.000399083748403091,0.000100326197742022,2.56259236598623e-05,1.80380886481748e-05,1.45466256352505e-05
0,6.75089230783559e-06,1.24257403533943e-05,3.31514674904742e-06,1.43834746809769e-06,1.0096157050611e-06,9.82683587843706e-07
6.45907611680457e-06,3.42528472598875e-05,4.96153043389734e-05,1.68886609078445e-05,3.76082223995657e-06,2.63904406860932e-06,2.56788649085879e-06
0,5.62201143604017e-06,9.60335669223884e-06,2.26156593082443e-06,9.84947259063263e-07,0,0
1.49792434198574e-06,1.35906435059052e-05,1.90789070324893e-05,5.06531717079359e-06,1.51968049330051e-06,1.0665411966766e-06,1.03793060617817e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2.62388602398005e-06,0,0,0,0
0,0,1.76067204694138e-06,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000321624898748524,0.000782800834633704,0.000303262753781012,0.000165051997588588,6.79942611919205e-05,5.05468817319904e-05,3.94984175778657e-05
0.000456940301100315,0.00110955107791561,0.000420990056946438,0.00026010576062283,0.000123406886568632,9.18371225860965e-05,7.12761540570823e-05
0.00167271382934887,0.00250392379985906,0.00246578645324469,0.00211383980895769,0.00143606846559762,0.000981228791227788,0.000747394648755293
0.000881130453395954,0.000485980430052613,0.00151189846369034,0.000967076397853028,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.00145754653534427,0.000981988980441057,0.00221449421666374,0.00091129395997601,0.00115762474343756,0.00096406216373385,0.000255895578402987
0.000511649944686577,0.00123088680571517,0.00044169913225198,0.000263005314158772,0.000120550648073978,9.47428818501476e-05,7.47341006899771e-05
0.00111466138584023,0.000793841872568759,0.00075363943159142,0.000526761157025506,0.000380730045627501,0.000263453168280016,0.000199775014106132
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.00111416344780365,0.000737528862859135,0.00051625542877294,0.000487682751112023,0.000361569143333255,0.000240619922287474,0.000181947553503333
0.00166726586357732,0.00101212334318534,0.000912363074489457,0.00144661975871693,0.00152809505388593,0.00124405510445499,0.00109902751872845
0.00146332097967615,0.000901991210360776,0.000810570838103433,0.00163684471829729,0.000420963920973739,0.0007782377453434,0.000699414175505742
0.00166488506719791,0.00105134871297437,0.000990029905796582,0.000858388194756384,0.00111897081170267,0.000932470081044204,0.000719618501729176
0.00411932812100333,0.00491570648386054,0.00465442268557404,0.00241151165856192,0.00230597397177906,0.00188638066628943,0.0016767600360259
0.00414121587322624,0.00499800880688307,0.00463057978424448,0.00469089160695312,0.00431448339549852,0.00347989684563048,0.00306984622321924
0.00355655034038416,0.00447380309899683,0.00430392869227619,0.00511589182759632,0.00232693209383047,0.00179254318478702,0.00375656671564843
0.00358221530559118,0.00443759436868133,0.00422572934781037,0.00431806866843313,0.00403897020785567,0.003263264328114,0.00284906370410784
0.00184160669355123,0.00117030621437657,0.00109006863144972,0.00183860371427024,0.00196677946269211,0.00163106650352109,0.00143758642288594
0.0017249605959271,0.00258381730467929,0.00246539358684614,0.00161079806785451,0.00148081206473907,0.00121128557335822,0.00105453952950837
0.00146094930648303,0.0009734368386942,0.00089457881926248,0.00155601517732563,0.00172657318302159,0.00144611534771686,0.00127703341057319
0.00164789657056313,0.00105289930606141,0.000946346180700237,0.00169982577412282,0.00186652844911559,0.00156491080379307,0.00138755877357126
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,1.85895593462829e-06,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.90221541981341e-05,4.58908358542646e-05,7.6761127588341e-05,1.58841578473172e-05,3.0460370460698e-06,2.14779738097464e-06,2.09996895627168e-06
0.000157474446493595,0.000308511971433645,0.000383973073289825,0.000171749250986711,4.8835966893491e-05,3.79533878947659e-05,2.99465318274822e-05
1.15063674199928e-05,3.43653817024265e-05,6.8525499560145e-05,1.68569860364452e-05,4.08405668358007e-06,2.87924503946493e-06,2.814665526633e-06
0,0,0,0,0.00011046742286219,0.000883690240153245,0.0016772261690389
0,0,0,0,1.92127360156466e-05,7.25333036245693e-05,9.94599087926882e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.00038361538340573,0.0244125184037736,0.0573151779919378,0.10296694548598
0,0,0,0.00602239894869146,0.0506560650604232,0.0810033808723761,0.120651056569941
0.00171377186225666,0.00106523492509767,0.000952510484701271,0.00122445706314695,0.000699414175505742,0.000167713196144014,0.000123361106597933
0.000847657030202913,0.000512344929994231,0.000472092973265381,0.000958620409442752,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.000705138720589558,0.000420188584363843,0.000380776333379746,0.000486669929390989,0.000117829460045378,7.68933287051402e-05,5.73414542984323e-05
0.000713664070019551,0.000451745554514983,0.000421552223473404,0.000270864159974156,0.000150270790513477,0.000117359696887046,9.10069611856474e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2.71023679634953e-06,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,5.96771622192483e-06,0.012033844737895,0.0294833444522818,0.0445610075341739
0.000411518983586707,0.000958648357965631,0.000365250200720136,0.000491042864537879,0.000105400271416362,7.13304376843532e-05,5.52794248043612e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,7.33095080116286e-05,0.000404727229908977,0.00085754532154753
0,0,0,0,2.28139366961108e-06,4.63527170802466e-06,1.29862282129486e-05
0,0,0,0.014077715937936,0.0840570618662435,0.128498209004398,0.184524204875822
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,5.62455949101222e-05,0.000137803693231688
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,2.83845287543438e-06,0,0,0,0
2.53136417246191e-05,4.35071835013091e-05,4.38796881475247e-05,5.0978445739105e-06,0,0,0
0.000121012521475343,0.000206855190989865,0.000197151888045677,6.97077097472178e-05,2.07734477165514e-05,1.49734548121865e-05,1.29219717841903e-05
5.09178937710509e-05,0.000101291281352351,0.000127868140524752,2.97842950673203e-05,7.22479139785829e-06,6.03265119643622e-06,4.86380989287983e-06
0.000229346053652465,0.000415486872782448,0.000442825540194583,0.000108627991304776,3.71518399552673e-05,2.73485912470966e-05,2.02613959061763e-05
0.000122998609377772,0.000124151628085557,0.00012385825852616,2.51852619986856e-05,0,0,0
2.54083374343187e-06,2.84587673065873e-06,9.53128231597189e-07,0,0,0,0
0.000258804417163111,0.000261199612887013,0.000258380349591599,0.000113474838739142,3.52921900324651e-05,1.95711120470245e-05,6.66291475879199e-06
0.000253708017009383,0.00020789584267925,0.000205933254641396,0.000111853172164611,3.49008343255024e-05,1.93759910475854e-05,6.57071573483009e-06
0.000128339588076342,0.000129521721541756,0.000128465951069443,3.21633959227868e-05,0,0,0
9.2807281648234e-05,8.71640360131084e-05,8.6678033931816e-05,2.32938897963446e-05,0,0,0
0.00016739143222136,0.000167768966836286,0.000149555941349061,7.39606377462532e-05,1.36417279838743e-05,7.03143105708808e-06,5.78448260658249e-06
0.000452615603915558,0.000455968259967885,0.000417491229195371,0.000166565125853032,7.2274737184469e-05,3.93373784490336e-05,2.57972070152122e-05
0.000335746548563334,0.000339626972888997,0.00033090291117531,0.000130962499674592,6.22003158208876e-05,3.15296230593967e-05,2.17027041325555e-05
0.000262135998475457,0.000263404841766809,0.000260273478379106,0.000121326039953894,4.27275161514673e-05,1.96436597571761e-05,1.65419613468006e-05
0.000171863727558225,0.000172968213099527,0.000171076962478932,7.59825766089015e-05,1.39590397288097e-05,7.19554235105377e-06,5.91995075528839e-06
0.000137790086281071,0.000138260466226826,0.00013803800905477,3.26292977136493e-05,1.27168545198648e-05,6.55316784306989e-06,0
0.000263286835378865,0.000265234680327378,0.000261348615075255,0.000120440629130692,3.50089875851806e-05,1.94242725179937e-05,6.55311837038926e-06
0.000177160073806382,0.000177804869026241,0.000175992319874993,8.24707778419473e-05,1.41541502565061e-05,7.29645833729413e-06,6.00325856693036e-06
0.000142155228225841,0.000141937660160028,0.000140974348319421,5.94746450713293e-05,1.29473824750229e-05,6.67236597974859e-06,0
0.000119827090145781,0.000120875662128977,0.000120692914413779,2.45557907132978e-05,0,0,0
0.000143874877809708,0.000145072324178137,0.000143358991830719,6.03202904591079e-05,1.30647198408484e-05,6.73303988121253e-06,5.53819857471822e-06
0.000121825827607578,0.000122896540219572,0.000122693187404726,3.09730017705878e-05,0,0,0
1.02298949350742e-06,4.81473747490627e-06,1.25913193041189e-05,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,5.62455949101222e-05,0.000137803693231688
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,1.43588218458004e-06,0,0,0,0
0,0,0,0,0,0,0
0.000205547098199313,0.000344200436399235,0.000316742097566728,0.000148090643543783,5.47862410941724e-05,4.37321369524703e-05,3.65172117804068e-05
0.000305073863805684,0.000485100737237834,0.000435244031464087,0.000119932241484681,5.2612889981838e-05,3.67073532902295e-05,3.11523366985453e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000225310360192231,0.000341603307249083,0.000315337461350155,0.000146158824816339,6.90159723018151e-05,4.02609312063159e-05,3.58210571149511e-05
0.000264293110852706,0.000377708899900942,0.000314866943352558,0.000144168912134637,5.93200796610504e-05,3.71623296231939e-05,2.93523028014572e-05
0.000336008741560815,0.000711953123871495,0.000278424342182608,0.000141217200210112,7.31449457034834e-05,4.6030247127516e-05,3.68077999595548e-05
0.000298801464240329,0.000476353113174516,0.000443394635486089,0.000141496403332759,4.71383147901249e-05,2.73652851610993e-05,1.99661463367854e-05
0.000272031011580217,0.000485891104500617,0.000461289955851675,0.000145662986613939,5.33200074482139e-05,3.28900503211316e-05,2.299807586091e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
1.0105755944242e-06,9.71297430132338e-07,2.02952038856337e-06,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000186160308947998,0.000298422248645443,0.000278333982298252,0.000139129661107564,6.82905564318155e-05,3.87984856641305e-05,3.83517891774877e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.09254568334462e-06,2.04408383817424e-06,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000186042718701056,0.000238033122019677,0.000156145687148353,5.74500206609779e-05,2.2528131316647e-05,1.26608057816222e-05,9.03561759668429e-06
0.000234959030491961,0.000295027711413516,0.000182393085398606,7.11911448843712e-05,3.03032478342541e-05,1.81237566550703e-05,1.58658800220873e-05
0.000134536357444374,0.00018901807949032,0.000162293771915026,5.73430294940377e-05,1.44689518913208e-05,6.34422893540698e-06,4.88258258139015e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000287057582800905,0.000442859043592163,0.000441057133419395,0.000226136106625832,5.01959799086084e-05,1.64325672510214e-05,9.67937706921842e-06
7.40090931541084e-07,7.48730172465548e-07,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7.69986659996771e-07,7.78187449856408e-07,0,0,0,0,0
2.70636603255824e-06,3.00043803854632e-06,9.13591057538431e-07,0,0,0,0
9.27690789318907e-05,7.45053794046122e-05,7.38634069544494e-05,2.32142942514901e-05,0,0,0
2.69406970895269e-05,2.71915600531645e-05,2.62553991309222e-05,0,0,0,0
7.16284152855705e-06,6.62782228299256e-06,4.72554824035664e-06,0,0,0,0
0.000257013301458533,0.000211991144221345,0.00020986867074678,0.000121208854352605,4.31581145395607e-05,1.98842500808377e-05,1.67555100222773e-05
0.000170451939723605,0.000171674001972869,0.00017108996782078,9.15106379497147e-05,1.43306288645676e-05,7.38785998538007e-06,6.0788138090685e-06
7.37435860370736e-05,7.45811011079049e-05,7.37805250535908e-05,2.36994843033994e-05,0,0,0
0.000176841372175922,0.000178095562292025,0.00018510977470727,9.45053527003459e-05,3.30694712394633e-05,7.60183291792227e-06,6.25547397743544e-06
3.83932481737999e-05,3.94609455264988e-05,3.91107505695601e-05,0,0,0,0
0.000447902672214803,0.000452070043918545,0.00041374734643061,0.000167876625063812,7.41590122765642e-05,4.0400450047347e-05,2.82128461811712e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6.9582152827958e-05,9.18503868743553e-05,5.31539039260348e-05,1.47961533580347e-05,7.44385352901311e-06,5.42755212900173e-06,4.91507799730253e-06
9.4462623302206e-05,0.000129961366823317,9.66834423494732e-05,3.5641419288002e-05,1.44700214343254e-05,1.05581209055044e-05,1.06044642328278e-05
7.62452111678132e-05,0.000104970586016487,8.31205403867519e-05,3.09068499809241e-05,1.35234452932959e-05,7.92732350363086e-06,8.20628287945207e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7.91540941172873e-06,9.15370518391569e-06,9.40167276510293e-07,0,0,0,0
1.92203595917318e-05,2.32706006710611e-05,6.64527180312712e-06,2.5260897045544e-06,1.88098329713016e-06,1.65920690904764e-06,8.07573231709094e-07
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4.25058508708601e-05,4.28759364533999e-05,1.12896569702737e-05,7.57459551054467e-06,4.81557064882962e-06,4.39761838337921e-06,4.00770394871519e-06
0.000699414175505742,9.52724061419948e-05,6.00930998143786e-05,1.4671546548741e-05,1.55538130906693e-05,1.49906287957603e-05,6.10124494901687e-06
8.07630973327415e-05,0.000107354080575213,8.14056968965865e-05,2.29026566465458e-05,1.02992178448733e-05,4.53025771259588e-06,4.91305355924099e-06
7.39615538774916e-05,7.96924845287387e-05,4.50221382871438e-05,2.43127144486804e-05,1.42240791281245e-05,1.34827075734274e-05,1.27797872041097e-05
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6.34836301944981e-05,6.66062100849006e-05,1.99210071185462e-05,6.70933586282379e-06,5.29084503970427e-06,3.30270057614424e-06,3.12801479356917e-06
0.000138367913271963,0.000150671152049074,4.71153513454886e-05,2.15602015429193e-05,1.75598541189603e-05,1.19593998840659e-05,8.29742547718045e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.05259281173647e-06,3.00600287237509e-06,0,0,0,0,0
1.34995674155682e-05,1.33707141086215e-05,1.37485525601771e-06,1.0799416387339e-06,7.80755118572636e-07,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3.15783551888768e-05,3.3386228757585e-05,1.8306819336918e-05,1.07171850837725e-05,7.06866434953393e-06,6.59470023854447e-06,6.1584996243793e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2.22828797056392e-05,2.38043108289279e-05,8.20283026949317e-06,3.51040605106168e-06,2.44607876682401e-06,2.27540555131195e-06,2.1162870063997e-06
0,0,0,0,0,0,0
0,0,0,0,0,0,0
8.22843252827309e-07,7.91159636933359e-07,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.000699414175505742,7.54101383547379e-05,4.11397081230678e-05,2.30615578978858e-05,1.25580555909134e-05,1.16913760511063e-05,1.11936061630925e-05
0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742
0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742,0.000699414175505742
3.45837551614681e-06,3.40254914697537e-06,0,0,0,0,0
1.76180437221804e-05,1.7562832728268e-05,1.76683535037156e-06,1.17634687163785e-06,7.29851991827136e-07,0,0
