"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0,0,0
0,0,7.06853496070098e-05,5.3003403771762e-05,5.62684165574267e-06,3.98681614961592e-06,0,0
0,0,0,0,0,0,0,0
0,5.12893950628393e-06,8.27069391547832e-05,5.87764826750695e-05,4.20395405350702e-06,3.87183430797045e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.7431529376559e-06,4.35226067478245e-06,1.75337948131121e-06,1.07101455002707e-06,0,0
0,0,2.995033670712e-06,0,0,0,0,0
0,0,3.63241592373094e-06,4.20700585477448e-06,1.68738573021565e-06,1.02958785732155e-06,0,0
0,0,3.40040513250094e-06,3.90217818469381e-06,1.54880833224598e-06,9.42631345359234e-07,0,0
0,0,4.35845674156075e-06,5.19329827468269e-06,2.15205882524382e-06,1.32307718453613e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.29586873409058e-06,3.83242052476866e-06,1.54691677600647e-06,9.43072471931199e-07,0,0
0,0,0,0,0,0,0,0
0,0,3.93007507558437e-06,4.66266610073758e-06,1.92459250480935e-06,1.18010761470251e-06,0,0
0,0,4.1476621308734e-06,4.89117116035944e-06,2.0023382142727e-06,1.22774666156082e-06,0,0
0,0,3.94762569920178e-06,4.62572520385196e-06,1.88012038170833e-06,1.15077067581273e-06,0,0
0,0,3.14488342764408e-06,3.60318203485132e-06,1.42906041994479e-06,8.68979682934526e-07,0,0
0,0,0,0,0,0,0,0
0,0,3.82705293686596e-06,4.44642863026148e-06,1.78888690930928e-06,1.09276213498355e-06,0,0
0,0,4.17671038888313e-06,4.91049005159402e-06,2.00229283868303e-06,1.22714602679155e-06,0,0
0,0,4.10904313535038e-06,4.82025665837913e-06,1.96057057093554e-06,1.2008487085687e-06,0,0
0,0,4.16837650014653e-06,4.90089458619341e-06,1.99856733596161e-06,1.22480193166745e-06,0,0
0,0,3.9828418879531e-06,4.66984118073248e-06,1.89922656957327e-06,1.16243089752416e-06,0,0
0,0,4.30516880834736e-06,5.08458330642282e-06,2.08412841324898e-06,1.27875655402271e-06,0,0
0,0,4.46042348459554e-06,5.3064265710938e-06,2.19378852728448e-06,1.3481049783241e-06,0,0
0,0,4.67663190508421e-06,5.58467296534957e-06,2.31792855649041e-06,1.42653491403801e-06,0,0
0,0,4.56978433967205e-06,5.45752191415846e-06,2.26629442055878e-06,1.39397499050671e-06,0,0
0,0,4.57891582490917e-06,5.4697854778499e-06,2.27201792103405e-06,1.3975923814437e-06,0,0
0,0,4.32086480454521e-06,5.12881183375028e-06,2.11547291778532e-06,1.29864233459375e-06,0,0
0,0,4.01637923759718e-06,4.71440858798035e-06,1.91976494166189e-06,1.1753153149629e-06,0,0
0,0,4.43253368297708e-06,5.2751034462777e-06,2.18203243599293e-06,1.34081135878621e-06,0,0
0,0,0,0,0,0,0,0
0,0,9.59289667298501e-06,1.09306959761666e-05,3.84242443098174e-06,2.81413243551112e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2.93831392119058e-06,3.90910039895655e-06,1.84155948708164e-05,1.19910369458066e-05,2.99826572419267e-06,0
0,0,2.99800813038508e-06,3.84470236834969e-06,1.72944616062623e-06,1.06240107998004e-06,0,0
0,0,3.58339816370774e-06,4.8838813219552e-06,2.32252890234228e-06,1.43488888820713e-06,0,0
0,0,0,3.49605455124424e-06,1.70897818144054e-06,1.04847265158529e-06,0,0
0,0,0,3.82868532449112e-06,2.12633019776604e-06,1.31450411644408e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000313187350479677,0.000396896914446186,0.000315190436799787,0.000264641618584872,4.75885033700614e-05,1.18085459002505e-05,2.7399630728583e-06
0,0.000296953551965233,0.000428304827024605,0.000264212424003646,0.000270333343765336,5.06172431199178e-05,1.12746319096149e-05,2.59739878990145e-06
0,0.000405697917183374,0.000866338043074712,7.85734864126894e-05,0.000480788778802929,0.000107530024713803,1.48281963516134e-05,4.83607148839799e-06
0,0.000362498089789115,0.000484697970025002,0.000439245031362677,0.000303258940539669,5.44526646280976e-05,1.24158746439903e-05,2.89502416181373e-06
0,0.000381802351194746,0.000765634545642932,7.0655295270679e-05,0.000464804743567683,0.000102195381522702,1.48037818917964e-05,4.83084409606004e-06
0,0.000385204202620039,0.00071048673593273,6.38933964384552e-05,0.000449583998747276,9.52909484200365e-05,1.48444612867344e-05,4.84982961013877e-06
