"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0,0,0
0,0,7.04961835003241e-05,5.01103394780908e-05,8.05670730701739e-06,2.48789339875916e-06,0,0
0,0,0,0,0,0,0,0
0,5.12763514987451e-06,8.15756479985609e-05,5.48624541470644e-05,5.13687466120333e-06,2.31396772134335e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.73619469430454e-06,4.05200545118307e-06,1.55629645125025e-06,8.6619791487567e-07,0,0
0,0,2.98946612552391e-06,0,0,0,0,0
0,0,3.62566353226533e-06,3.91677151956377e-06,1.49772051732982e-06,8.32693500915274e-07,0,0
0,0,3.39408403186753e-06,3.63297340333535e-06,1.37471946993397e-06,7.6236621232268e-07,0,0
0,0,4.35035469412928e-06,4.8350212662034e-06,1.91016351469114e-06,1.07005707666231e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.28974195885914e-06,3.56802820832066e-06,1.37304052804245e-06,7.62722979573715e-07,0,0
0,0,0,0,0,0,0,0
0,0,3.9227693578591e-06,4.34099652318725e-06,1.70826482074362e-06,9.54428448388846e-07,0,0
0,0,4.13995193496997e-06,4.5537373988833e-06,1.77727177162185e-06,9.9295719018259e-07,0,0
0,0,3.94028735617048e-06,4.30660411732345e-06,1.66879144484331e-06,9.3070179099234e-07,0,0
0,0,3.13903732288543e-06,3.3546045004651e-06,1.26843143990661e-06,7.02799405860716e-07,0,0
0,0,0,0,0,0,0,0
0,0,3.81993872964633e-06,4.13967691606996e-06,1.58781278001731e-06,8.83786576712621e-07,0,0
0,0,4.16894619442513e-06,4.57172351195021e-06,1.77723149633065e-06,9.92471418458263e-07,0,0
0,0,4.10140472929185e-06,4.48771517042233e-06,1.7401988870606e-06,9.71203096556494e-07,0,0
0,0,4.16062779776883e-06,4.56279002174472e-06,1.77392474686412e-06,9.90575598920875e-07,0,0
0,0,3.975438080642e-06,4.34767660634965e-06,1.68575006258012e-06,9.40132157492192e-07,0,0
0,0,4.29716581922667e-06,4.73380636274723e-06,1.8498686040649e-06,1.03421215024583e-06,0,0
0,0,4.45213188856063e-06,4.9403450296436e-06,1.94720272262634e-06,1.09029865301861e-06,0,0
0,0,4.66793839365085e-06,5.19939566804608e-06,2.05738918766175e-06,1.15372995446778e-06,0,0
0,0,4.56128944992849e-06,5.08101655635012e-06,2.01155882214745e-06,1.12739666341156e-06,0,0
0,0,4.57040396041265e-06,5.09243407718396e-06,2.0166389908008e-06,1.13032227864884e-06,0,0
0,0,4.31283263773314e-06,4.77498363755227e-06,1.87768992950874e-06,1.05029505188883e-06,0,0
0,0,4.00891308684352e-06,4.38916938231314e-06,1.70397988443937e-06,9.50552609314757e-07,0,0
0,0,4.42429393201234e-06,4.9111828350999e-06,1.93676803729289e-06,1.08439983676494e-06,0,0
0,0,0,0,0,0,0,0
0,0,9.5748055006358e-06,1.01999778984922e-05,3.54474743595628e-06,2.50121151603612e-06,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
