"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0,0,0
0,0,7.02703095524485e-05,3.61916968710921e-05,4.07884270264382e-06,0,0,0
0,0,0,0,0,0,0,0
0,5.1263307934651e-06,8.03910083017491e-05,3.82100143432476e-05,3.07244789797755e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.72924021265096e-06,3.63963512817601e-06,1.21627627602644e-06,0,0,0
0,0,2.9839015902079e-06,0,0,0,0,0
0,0,3.61891479121187e-06,3.5181638779586e-06,1.17049803196743e-06,0,0,0
0,0,3.38776634848601e-06,3.26324773690712e-06,1.07437029502259e-06,0,0,0
0,0,4.34225702674781e-06,4.34296386270011e-06,1.49283034372e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.28361849582527e-06,3.20491197797751e-06,1.07305816892358e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,3.91546758967982e-06,3.89921574080537e-06,1.33504254473618e-06,0,0,0
0,0,4.13224590727758e-06,4.09030609685517e-06,1.38897283363885e-06,0,0,0
0,0,3.93295298032275e-06,3.86832343080421e-06,1.30419332535793e-06,0,0,0
0,0,3.13319437859101e-06,3.01320828121424e-06,9.91304109756909e-07,0,0,0
0,0,0,0,0,0,0,0
0,0,3.81282836844015e-06,3.71838431723443e-06,1.2409069066213e-06,0,0,0
0,0,4.16118619737035e-06,4.10646177327919e-06,1.3889413577069e-06,0,0,0
0,0,4.09377045263403e-06,4.03100291356926e-06,1.35999964543971e-06,0,0,0
0,0,4.15288328441917e-06,4.09843743936334e-06,1.38635706798261e-06,0,0,0
0,0,3.96803827590513e-06,3.90521599564954e-06,1.31744681855385e-06,0,0,0
0,0,4.28916715660403e-06,4.25204954322247e-06,1.44570868556745e-06,0,0,0
0,0,4.44384477504764e-06,4.43756888578484e-06,1.52177721297374e-06,0,0,0
0,0,4.65924958201901e-06,4.67025608595404e-06,1.60789010184791e-06,0,0,0
0,0,4.55279915260952e-06,4.56392435008604e-06,1.57207277009734e-06,0,0,0
0,0,4.56189669751743e-06,4.57417991622586e-06,1.57604302178449e-06,0,0,0
0,0,4.30480481319289e-06,4.28903622985666e-06,1.4674515984153e-06,0,0,0
0,0,4.00145097236759e-06,3.94248607506618e-06,1.33169378276545e-06,0,0,0
0,0,4.41605863554153e-06,4.41137451143005e-06,1.51362230122239e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,9.55672311310499e-06,9.18785611044261e-06,3.03117615598689e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2.92739265929063e-06,3.269036529463e-06,1.10966131680491e-05,1.9805767855707e-05,2.29310736008529e-05,2.44717036890693e-05
0,0,2.98686499427087e-06,3.21518283091499e-06,1.19967431936735e-06,0,0,0
0,0,3.57007922267988e-06,4.08420987378458e-06,1.61108124876207e-06,0,0,0
0,0,0,2.92362151661887e-06,1.18547618498338e-06,0,0,0
0,0,0,3.20178836770763e-06,1.4749830268388e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000312662148448905,0.000355466404081547,0.000192535031853727,6.25367087652677e-05,5.79631844009365e-05,3.50610908285198e-05,2.70094108361329e-05
0,0.000296640173904421,0.00038935834605394,0.000183364727863494,7.06236952031269e-05,5.55913040473732e-05,3.34758315528715e-05,2.56040717178493e-05
0,0.000404782700207781,0.000791242819011637,0.000197741159567865,0.000153154452572155,7.51191621335106e-05,4.65202485493653e-05,3.71778174666912e-05
0,0.000361789725551257,0.000435098831697233,0.00025980468934949,7.33232830915031e-05,6.08146319372803e-05,3.68643279439871e-05,2.85379382450539e-05
0,0.000381007229048505,0.000535955202345805,0.000424566521276805,0.00013300979695806,7.50035354566137e-05,4.64518235650265e-05,3.71105322905332e-05
0,0.000384402996770405,0.000493382977072558,0.000371736599876774,0.000122364415746557,7.51915679209037e-05,4.65879436836353e-05,3.72324304273006e-05
0,0,1.12039920510086e-05,1.83025043832912e-05,3.94279739004026e-05,6.94522789481527e-05,0.000106516699274739,0.000152990821493533
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000401508075878776,0.000744767315941208,0.000183441450749593,0.000156535735082395,7.72238774501819e-05,4.78629524552369e-05,3.83779045034735e-05
0,0.000760653897092582,0.000311796688119364,0.000916171444453498,0.000102374088644545,8.8083851473478e-05,5.73960868322241e-05,4.64569160686294e-05
0,0.00446424919620125,0.00386327010368844,0.00126254051169755,0.000116154368640313,9.41438195784764e-05,6.31929911263701e-05,5.08836675070801e-05
0,0.00403012534808894,0.00356411384702833,0.00124712503953307,0.000115176295801091,9.22239707678051e-05,6.13777247115165e-05,4.96298663980475e-05
0,0.000527393022654713,0.000982601297103011,0.000973671408976753,0.000109008179402013,8.76780354324247e-05,5.71768148936833e-05,4.62416156949988e-05
0,0.00433297112149854,0.00380944260208866,0.000883872927733411,0.000143607087004043,0.00010503317219218,7.33548107635512e-05,5.96986110291215e-05
0,0.00218619416735775,0.000849629669347044,0.000933924076934378,9.4247438926433e-05,8.57734234681864e-05,5.41525605692957e-05,4.49991387658337e-05
0,0.000392773580346039,0.000743447352936583,0.000220230074253414,0.000189610736184351,8.21588517474992e-05,5.16015586983001e-05,4.25627068398874e-05
0,0.000394454870780079,0.000728611352250619,0.000186010793845981,0.000164829320315663,7.77506275149772e-05,4.76602396977942e-05,3.81902825755107e-05
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1.69797373339315e-05,5.42656607186623e-06,0,0,0,0
0,7.88075118136618e-06,0.00012261450164271,7.57755927589131e-05,1.28113937063169e-05,7.93187578028434e-07,0,0
0,0,1.44485258567703e-05,4.15889328734536e-06,0,0,0,0
0,0,3.11969140525576e-06,3.05574133233701e-06,1.02810798478448e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,2.44645856602833e-05,2.93708860978508e-05,0.000218806207174167,0.000203099572224168,0.000230049229189931,0.00028450508826503
0,0,3.67778636812813e-06,1.2392907944826e-05,0.000169607606508524,9.50993331095349e-05,6.65372698766086e-05,6.04582910149896e-05
0,0,9.54199833344997e-06,1.62939838746244e-05,5.61399464585861e-05,9.18126948287137e-05,0.000129493976956714,0.000176276150058145
0,0,2.99460009977599e-06,0,0,0,0,0
0,0,3.34149140355837e-06,3.20539676273054e-06,1.05009663060971e-06,0,0,0
0,0,3.70383340404185e-06,3.5762384530585e-06,1.1790386397455e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.00717246619571215,0.0151869942844297,0.0433821133278688,0.0801356344369991,0.122901413802251,0.176524323306573,0.245784789421759
0,0,1.0691083400812e-05,0.00452853517802502,0.00912120053576026,0.0105605055223036,0.0112700158068038,0.0119051648232917
0,0,7.63525321246805e-06,7.53601844716887e-06,2.71238710542604e-06,0,0,0
0,0,4.01395632609742e-06,3.95390465947926e-06,1.33510199467255e-06,0,0,0
0,0,3.48947898491153e-06,3.37087243894316e-06,1.11325921348936e-06,0,0,0
0,0,4.00610745649453e-06,3.95450882093833e-06,1.33889383985491e-06,0,0,0
0,0.000451153425496788,0.000780282372997174,0.00014692918984712,9.82848181128046e-05,6.68932505947835e-05,4.07453016577812e-05,3.19494283500891e-05
0,0.000320992995010109,0.000421181217362395,0.000188425956369527,7.49734422580299e-05,5.73957289884029e-05,3.46198870187236e-05,2.65970501909029e-05
0,0.000343303336095732,0.000382899392894008,0.000198664483853958,6.00406368660284e-05,5.95342584916193e-05,3.60001288568085e-05,2.77932763227404e-05
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.37208439187071e-06,3.28219915907976e-06,1.0948498051926e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,4.94167150584744e-06,5.00292808304222e-06,1.74245341696519e-06,0,0,0
0,0,3.99142604968997e-06,3.9210675135411e-06,1.31962526376155e-06,0,0,0
0,0,3.9276252955133e-06,3.87952908678996e-06,1.31496910471411e-06,0,0,0
0,0,0,0,1.17864873043487e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,3.95798771044147e-06,3.8870426892347e-06,1.30785952328895e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1.18742812923309e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1.33835074609816e-06,0,0,0
0,0,0,2.94362655121936e-06,5.62047723154827e-06,5.3081103356978e-05,3.92331021455118e-05,3.64040186560923e-05
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.55801176105257e-06,3.46218556499004e-06,1.15354367499052e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,3.08251310959903e-06,2.94745532335504e-06,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.000229768931687515,0.000273878044705958,0.00809368079984533,0.0103183141732464,0.0106029678175463,0.0107451192786537,0.0110676281585546
0,0.000310340550066653,0.000411045999726087,0.000194413198297481,7.85814329611499e-05,5.70391616113537e-05,3.43968515659338e-05,2.63952143242633e-05
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2.49714212593074e-05,3.05694101012361e-05,0.000207211806360317,0.000182614761394179,0.000205220044484056,0.000259094516924406
0,0,3.60236492696098e-06,1.005718791767e-05,0.000125100996790136,8.19596803534327e-05,5.39332821415948e-05,4.77588357562677e-05
0,0.0096270034966583,0.0204164059876112,0.0614882314275749,0.11057176931704,0.165207452137607,0.233092653995981,0.320478819549147
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.17605888489191e-06,3.01845336523933e-06,1.85176639315512e-05,2.2360415880561e-05,2.2977277681975e-05,2.32853285646117e-05
0,0,8.56072149671091e-06,8.32963221012083e-06,2.98411516602027e-06,0,0,0
0,0,4.03507267955432e-06,3.9789218678083e-06,1.34522419557158e-06,0,0,0
0,0,0,0,0,0,0,0
0,0,3.36010529766073e-06,3.28911637601322e-06,1.10486510996918e-06,0,0,0
0,0,3.2065200502627e-06,3.14501172871986e-06,1.05955673059233e-06,0,0,0
0,0,4.26994912388407e-06,4.2601826189923e-06,1.46029804740411e-06,0,0,0
0,0,4.2479913584683e-06,4.21063987591342e-06,1.43164533973432e-06,0,0,0
0,0,4.45930491238654e-06,4.49758165067831e-06,1.56148803537348e-06,0,0,0
