"V1","V2","V3","V4","V5","V6","V7","V8"
0,0,0,0,0,0,0,0
0,0,7.06853496070098e-05,5.68512346258105e-05,1.45451359020651e-05,1.29270023500067e-05,6.09731190050243e-06,1.23867250698895e-05
0,0,0,0,0,0,0,0
0,5.12893950628393e-06,8.27069391547832e-05,6.37859135655412e-05,1.25766460830396e-05,1.1813140215899e-05,5.10710999444802e-06,1.09337019247481e-05
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.7431529376559e-06,4.50016102533745e-06,1.98389198441778e-06,1.30441832192548e-06,1.09599375135016e-06,1.20691829964304e-06
0,0,2.995033670712e-06,0,0,0,0,0
0,0,3.63241592373094e-06,4.3499700950171e-06,1.90922219660765e-06,1.2539636040316e-06,1.05242831832797e-06,1.15761775503929e-06
0,0,3.40040513250094e-06,4.03478364299926e-06,1.7524263677618e-06,1.14805685662886e-06,9.61023138391157e-07,1.05423183242292e-06
0,0,4.35845674156075e-06,5.36977911826191e-06,2.43498472458682e-06,1.611412394712e-06,1.36300066144597e-06,1.51130878784924e-06
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,3.29586873409058e-06,3.96265544897062e-06,1.75028613325943e-06,3.03748229611878e-06,2.69370734948488e-06,2.85071604278853e-06
0,0,0,0,0,0,0,0
0,0,3.93007507558437e-06,4.82111477887299e-06,2.17761396449473e-06,1.4372857907699e-06,1.21243384545474e-06,1.34064550556131e-06
0,0,4.1476621308734e-06,5.05738499342169e-06,2.26558071183677e-06,1.49530670706789e-06,1.26130483805447e-06,1.39455758601327e-06
0,0,3.94762569920178e-06,4.78291854091121e-06,2.12729520036491e-06,1.40155551932207e-06,1.18007746623894e-06,1.302313027179e-06
0,0,3.14488342764408e-06,3.72562688039004e-06,1.61693549091668e-06,1.05835445444895e-06,0,0
