"V1","V2","V3","V4","V5","V6","V7"
0,0,0,0,0,0,0
0,2.41517046701798e-06,6.46452768724309e-05,7.73951431077466e-05,1.43609163548187e-05,1.41993843324196e-05,5.75693215085468e-06
0,0,0,8.77423481865951e-07,0,0,0
0,2.86468070150818e-06,6.43472847933406e-05,7.47929457436384e-05,1.39751069335675e-05,1.41259304343305e-05,4.40479062994959e-06
0,0,0,0,0,0,0
0,0,0,1.33401094934673e-06,1.0998932738399e-06,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2.12589300757198e-05,0.000140345884857325,0.000160626190623521,4.56250762179179e-05,6.0875686937695e-05,2.52000920140611e-05
0,2.30573321822082e-05,0.000202422411294856,0.000262419443948301,7.94387920988576e-05,0.000115921875212093,4.42203253434781e-05
0,0.000396892223118675,0.000968286660457148,8.32685479857535e-05,0.000366731904672696,0.000423220057968809,0.000179772102861164
0,9.17064880572802e-05,0.000293923656311074,0.00032439600453001,9.24337219574383e-05,0.000161885541293082,5.56567431046983e-05
0,0.000348364096270086,0.000832524078493596,7.86588640877341e-05,0.000351268329826586,0.000419025922347879,0.00016698675795587
0,7.6655736826475e-05,0.000235836947117058,0.000260393240015895,7.06818259253486e-05,0.00012791355187622,3.84487633371424e-05
0,0.000223432937904879,0.00046155275685901,0.00081588889325209,0.000699414175505742,5.53682198388844e-05,0.000124889656385867
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.000158992967414318,0.000419174302053075,0.000706603726447887,3.31084467121234e-05,0.000319757200066986,0.000142965848955682
0,0.000397595813773072,0.000967333269739167,0.00126298060559373,0.00223962639734132,0.000163802221678374,0.00170785116620451
0,0.00029247080247042,0.000814743193511923,0.000839440506422075,0.000699414175505742,0.000699414175505742,3.58921581008873e-05
0,0.000386319192905843,0.000964271197111149,0.00108020972614698,0.000699414175505742,0.000699414175505742,1.9544070567156e-05
0,0.0025117900833237,0.0031419234869713,0.000293649381172514,0.0035380800128115,0.000253906613616158,0.00266515703844218
0,0.00261417461582288,0.000244380243845079,0.00311465195171401,0.000196137464199822,0.00237406132053113,0.000152142659565411
0,0.0021169731688161,0.00272512240789316,0.00345539602693568,0.00328799939006999,0.00310464893867509,0.000190389290425139
