"V1","V2","V3","V4","V5","V6","V7"
0,0,0,0,0,0,0
0,2.41517046701797e-06,6.27692689660622e-05,8.17639358593342e-05,3.05386234857623e-05,1.52799910876771e-05,1.2216291941419e-05
0,0,0,8.79488733274843e-07,0,0,0
0,2.86468070150818e-06,6.20126920170072e-05,7.8779016046607e-05,2.58706792430853e-05,1.68476379391549e-05,1.35104452752176e-05
0,0,0,0,0,0,0
0,0,0,1.33715090177513e-06,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,2.15921588474649e-05,0.000127716750470772,0.000169140193427261,9.73073102033157e-05,7.09560849629865e-05,5.64975520149192e-05
0,2.41874698444044e-05,0.000189420467694201,0.000282760680849922,0.00018822552230941,0.000143514556868239,0.000113322089607703
0,0.000403522171592006,0.000971213957944046,0.00119534877421015,0.000921541364659573,0.000737060554182511,0.000699414175505742
0,9.55810839485184e-05,0.000273640437425753,0.000343419164004501,0.000237038010942799,0.000207072449555238,0.00015972137686055
0,0.00035406839996563,0.000834483647118757,0.00111971794751124,0.000933557897058812,0.0007804413473921,0.000699414175505742
0,7.9906296504525e-05,0.000216340124858357,0.000272847172012837,0.00017858275490183,0.000170919331576208,0.000130806671661622
0,0.000228025444006761,0.000461503042874555,0.000907249470446664,0.000731625292774181,0.000699414175505742,0.000699414175505742
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.000164426531098073,0.000402448771634275,0.000795618458439804,0.000699414175505742,0.000699414175505742,0.000699414175505742
0,0.000405223619131359,0.000966064423293092,0.00143517423369002,0.00261482382108811,0.00233542236796903,0.0021298623955611
0,0.000299768593160161,0.000814112190196312,0.000997949815547567,0.000699414175505742,0.000699414175505742,0.000699414175505742
0,0.000393214465153443,0.000964469267940593,0.00120155932070652,0.000902471182006162,0.000699414175505742,0.000699414175505742
0,0.00254157187682107,0.00316243241309052,0.00411444653824259,0.0042352296746737,0.00369082490726746,0.00335956906479279
0,0.00264561358786765,0.00319764974521712,0.00342805033163609,0.00308023608397559,0.00273264683173938,0.00245887919978322
0,0.00212803726448488,0.0027426234581559,0.00370643414036879,0.00400571810948304,0.00352715869558845,0.00315939069570811
0,0.00212179016369609,0.0027417970128658,0.00307850761197166,0.00284850256321688,0.00258981355660795,0.00228054765107537
0,0.000487977559136216,0.00116335191007738,0.00318463085014959,0.00359104068883068,0.00320246637537798,0.00283823184326631
0,0.000434883101551698,0.00103154804478813,0.00151462658279253,0.00253897779523887,0.00237244826828393,0.000804574037708518
0,0.000384231856350397,0.000834716771726125,0.00146060367340518,0.00306871729188876,0.00282976626702359,0.00251638540025481
0,0.000503027090778272,0.0010668850663101,0.00301052522287814,0.00342184422989054,0.00309300800423614,0.00272546302320149
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,7.72739665959357e-06,4.15035618989867e-06,0,0,0
0,3.36503508141276e-06,6.7731552903188e-05,7.99589857548491e-05,3.30940002493854e-05,1.43312558242624e-05,1.26438434598444e-05
0,0,5.05451373109519e-06,3.2768728345519e-06,0,0,0
0,0,0,0,0.00439422765526396,0.011596734907798,0.0227644848302644
0,0,0,0,0.00410809218680815,0.00965898794035604,0.0175538604655558
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0.00980152587525517,0.071325616440741,0.138209210470145,0.225030711868883
0,0,0,0.0254872501102804,0.118545825580382,0.21021764734781,0.325566117488284
